,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1038,8816,0.8856886239347947,34,0.8033612735190507,14
1039,8817,0.9304959208671162,33,0.8961165263401221,10
1040,8818,0.8637735154695647,32,0.7660872577556667,12
1041,8819,0.8985445160308971,34,0.8410825248726576,19
1042,8820,0.8311643117771552,34,0.7342485683827769,10
1043,8821,0.837493027797734,33,0.7840794566981115,10
1044,8822,0.8688497649210699,32,0.7947070659173259,13
1045,8825,0.8918995154367921,34,0.8105510458355446,11
1046,8826,0.8464657776322453,72,0.8036585450235216,28
1047,8827,0.8962322755760155,33,0.8727275890253252,11
1048,8828,0.8487184356489423,33,0.781647963224174,14
1049,8829,0.8410836554533279,95,0.7691912593973576,12
1050,8830,0.8673392730616657,34,0.8632313594296461,15
1051,8833,0.908544147606566,57,0.8207592599666134,13
1052,8834,0.8607210988658961,34,0.7759131561301231,14
1053,8835,0.8581583154323362,33,0.77699546054987,11
1054,8837,0.8503332134157812,47,0.7585304670748412,11
1055,8838,0.8111494470353758,35,0.7287331206633404,15
1056,8840,0.8842792087499414,33,0.7912301114451278,13
1057,8842,0.8280051533284304,33,0.7300032826100111,10
1058,8843,0.8480358473665617,56,0.7807967711137198,25
1059,8845,0.7985848467998656,34,0.7725805295343406,14
1060,8846,0.8336015886371435,34,0.7413185964881716,17
1061,8849,0.8667715603037287,33,0.7521493801363864,10
1062,8851,0.8320151122858037,32,0.772355633883417,9
1063,8852,0.8746067804904929,34,0.7909682103938175,11
1064,8853,0.8661071677218511,34,0.7906688430700004,11
1065,8855,0.8598373065578772,32,0.8061055739192048,11
1066,8856,0.8623823234774328,32,0.7934625401396999,10
1067,8858,0.8952430284243131,33,0.8143899948831343,10
1068,8859,0.8342839813137938,32,0.7482771882831079,12
1069,8860,0.892067742604902,33,0.8230086271825726,12
1070,8861,0.9118896289568098,34,0.8289366939513507,12
1071,8862,0.8320941767949606,33,0.7646103659329914,13
1072,8863,0.8982887904667561,35,0.825531872899133,12
1073,8865,0.847119173590429,32,0.7626447063028544,18
1074,8866,0.8917070154759168,33,0.8169706820814595,10
1075,8868,0.8412695504213709,34,0.7761883433379442,10
1076,8869,0.8395650115041362,37,0.7873278971978466,10
1077,8870,0.8200929307434967,32,0.7615066857308737,12
1078,8871,0.9027750334784146,32,0.8147989177550534,12
1079,8872,0.8349551361082242,34,0.8303787241978522,13
1080,8873,0.8312600787808833,34,0.7529524550689226,10
1081,8874,0.8204549504197022,34,0.7542170295836116,12
1082,8875,0.8491437405730753,36,0.7399717752770928,16
1083,8876,0.9007187039843401,33,0.8724905860316953,15
1084,8877,0.8815364322648229,34,0.7745614033428365,10
1085,8878,0.8815235823457268,34,0.7857073090946758,13
1086,8879,0.8692735760449194,45,0.6798981635340052,14
1087,8881,0.8061261048559976,33,0.7449884085660775,11
1088,8883,0.8457950449949538,33,0.7721989097727238,16
1089,8885,0.8411607566996684,33,0.7584871051572855,9
1090,8887,0.8979499437996423,34,0.8045629431011925,11
1091,8888,0.8158016242827131,35,0.8207226466493488,9
1092,8889,0.860726222818114,33,0.7856990749312917,10
1093,8890,0.8485922187769874,53,0.7864585713486107,16
1094,8891,0.7839580712566391,33,0.6583081917240668,11
1095,8892,0.8759559078259768,31,0.8350218521573107,12
1096,8893,0.878039211524155,33,0.7694696851532883,10
1097,8894,0.8415742987124106,33,0.7676473416979053,12
1098,8895,0.809909239553487,34,0.6771739942064781,10
1099,8896,0.8236971335288732,33,0.7746571549065694,13
1100,8897,0.8645794970946371,33,0.8053954003642456,14
1101,8900,0.8282424791738494,34,0.7351419368768995,17
1102,8902,0.8781730527005833,33,0.8296966492125367,12
1103,8903,0.8447344317241685,33,0.772152533018499,16
1104,8904,0.8258374343814753,48,0.7476100758607666,16
1105,8905,0.7842777381227016,33,0.7607766461394383,16
1106,8906,0.8081868647822938,31,0.7679236470516211,12
1107,8907,0.8732319982967085,33,0.8114968140966843,11
1108,8909,0.8366682367633388,34,0.7378732406565314,15
1109,8910,0.8461011552938076,31,0.7853845781190377,16
1110,8911,0.8371917821722753,55,0.7808391009777935,16
1111,8912,0.8473070997710558,32,0.7883027645358797,9
1112,8913,0.8533257505162586,67,0.8225028922987627,23
1113,8914,0.8865177018216759,34,0.8202179842121827,11
1114,8915,0.8738148354105704,34,0.7924535603936751,13
1115,8916,0.8973801491076328,34,0.8291602910791778,13
1116,8918,0.7523673761270777,56,0.6830139855092195,16
1117,8920,0.8296911125365773,32,0.792087103355635,14
1118,8923,0.8765139710133759,33,0.8210956497374267,12
1119,8924,0.8814970383152886,33,0.8230083535699954,15
1120,8926,0.8619837502943031,32,0.794080294980658,13
1121,8928,0.8580126238165758,33,0.7932872478319309,12
1122,8929,0.8853769471323278,34,0.8098602612332343,10
1123,8930,0.9143254240983029,33,0.8574075838400712,12
1124,8931,0.8512806670852665,33,0.7358910967803236,9
1125,8932,0.8730291908389768,34,0.8061238907395321,9
1126,8933,0.8401185499229152,33,0.8201118225645556,11
1127,8934,0.84744343398677,33,0.7858409667514732,14
1128,8935,0.8425497548416674,33,0.7742793975354795,11
1129,8937,0.859206373361154,34,0.7737337306514882,10
1130,8938,0.8510869520395333,42,0.7528049050472952,10
1131,8940,0.8388558358977859,30,0.7694510410499746,13
1132,8942,0.8231363895724516,33,0.7411579437841354,11
1133,8944,0.8046709046260316,33,0.7319111554212121,13
1134,8945,0.9001544707064285,33,0.8934663347734437,15
1135,8946,0.8908539028032878,34,0.8312770456695102,18
1136,8948,0.8579867186178446,33,0.8017476575967631,16
1137,8949,0.8162334216522249,35,0.7751963209588475,11
1138,8950,0.836200896233566,34,0.7301777890352728,10
1139,8952,0.8073184581458974,35,0.7422750965727758,10
1140,8953,0.8867484223743516,33,0.8118811053387729,12
1141,8954,0.8029217467626413,35,0.7496497402560748,18
1142,8955,0.8081412594673392,34,0.7665905177799103,12
1143,8956,0.8036127055848643,33,0.7723606832570158,11
1144,8957,0.83733648107967,34,0.7650266164312829,13
1145,8959,0.8073326045853207,31,0.7524192565465291,20
1146,8960,0.9149566632890893,45,0.8759350096860058,14
1147,8961,0.8655868248971881,34,0.7982491667371383,10
1148,8962,0.8262450779004497,33,0.7306787852130893,11
1149,8963,0.8409916514183496,34,0.7828212679802536,13
1150,8964,0.8420611861234624,33,0.8012898642302546,10
1151,8965,0.8526771963053827,33,0.7992112439867617,12
1152,8967,0.8546282457642118,32,0.765025766563171,12
1153,8968,0.8812971601201327,32,0.8537203949339119,10
1154,8969,0.9378219094514337,33,0.8595241232925344,13
1155,8970,0.91775263143584,32,0.7997860523377788,14
1156,8972,0.8619071912279719,31,0.8185037237926538,14
1157,8973,0.8440563797850256,34,0.7627316340503997,10
1158,8974,0.896630801205269,35,0.8184059128016964,11
1159,8976,0.9025136193539863,33,0.810070350781132,20
1160,8977,0.8615022398203642,35,0.7823685642256005,11
1161,8978,0.8989279984389735,33,0.8422814572418612,12
1162,8979,0.8668275834101686,38,0.8454853312935946,11
1163,8980,0.7618689323901384,32,0.6933350218403935,15
1164,8981,0.8654395445447262,33,0.7743619949062059,22
1165,8983,0.8650664332118986,34,0.7919469986076327,12
1166,8984,0.7876590025154913,33,0.7286977821836733,17
1167,8985,0.8893636224824731,31,0.7890477281272958,10
1168,8986,0.8540501732422645,37,0.7893907568404105,10
1169,8987,0.853199734482534,55,0.8536012022394155,16
1170,8988,0.8734819843470081,33,0.8351822951776888,14
1171,8989,0.8477154338614261,33,0.7741847255489591,10
1172,8990,0.8695660676399326,47,0.8091384813619311,11
1173,8992,0.9018314595807659,33,0.8485418194468715,11
1174,8994,0.8085589273585353,34,0.7675284349773961,11
1175,8995,0.8629815590376876,33,0.815580857274237,10
1176,8997,0.8807711430317884,32,0.8357430150214714,12
1177,8998,0.8487099458729472,34,0.7842297874131077,13
1178,8999,0.8574016756363119,34,0.7786293969379071,9
1179,9000,0.874857144579936,55,0.8250447225988543,11
1180,9001,0.8944850848616454,34,0.8116931510087633,22
1181,9003,0.8665421493173775,33,0.769132582899314,13
1182,9004,0.7870464790348589,32,0.6982930445206653,10
1183,9005,0.8368750211534849,34,0.7677444134805115,9
1184,9006,0.8774421278834721,50,0.8301336102784304,17
1185,9007,0.772586989125507,33,0.7252804841870699,10
1186,9008,0.8361889324256727,32,0.7774243939611842,11
1187,9009,0.8831601750942841,34,0.8192147789873732,10
1188,9010,0.8595268563585856,31,0.7830572376801481,10
1189,9011,0.8707561503562102,37,0.8158148576063108,14
1190,9012,0.8942410322191403,31,0.8301531166422917,23
1191,9013,0.8875655993481479,33,0.8426880013198612,13
1192,9014,0.8840561504267511,34,0.8045688483269667,14
1193,9016,0.8746881204007418,33,0.7825769995639213,18
1194,9017,0.7569368569337709,34,0.7112021287224689,23
1195,9018,0.8395489588845078,33,0.691518639169,14
1196,9020,0.8785155630527012,39,0.7655861602345061,14
1197,9022,0.9065380535110406,32,0.82762771518558,9
1198,9025,0.8918495157866776,34,0.8486183187204546,10
1199,9026,0.8739838517700033,33,0.7918607165963873,11
1200,9027,0.8844549561949597,32,0.7898764790443883,15
1201,9028,0.8912523694771726,65,0.8448186842241706,14
1202,9031,0.885057136075215,34,0.8113761758594371,10
1203,9032,0.9044248486627686,34,0.897948966004105,24
1204,9033,0.8692987893526983,47,0.8074227940763345,10
1205,9034,0.877732704089452,88,0.8435283958832371,15
1206,9035,0.8497349520236781,33,0.8094375829990748,28
1207,9037,0.8447598425102936,38,0.7933105123822823,14
1208,9038,0.8112993988178396,34,0.7429459735161548,12
1209,9039,0.8699905073702004,34,0.825204027228712,13
1210,9041,0.8979116273906069,34,0.8537672572030507,10
1211,9042,0.8255128844023928,37,0.7497343808233253,11
1212,9044,0.843285258685674,36,0.7536586208183579,12
1213,9045,0.8245909828352213,32,0.7563095796190389,10
1214,9047,0.7651967188066531,44,0.7242130880053622,10
1215,9048,0.8771567659793545,33,0.833379961601485,12
1216,9050,0.873368380849026,59,0.8194425254766253,17
1217,9052,0.8883727028194404,34,0.8328000915918695,15
1218,9053,0.8427408369787073,33,0.7919701514346928,11
1219,9055,0.82353759959868,33,0.7824348268700235,9
1220,9056,0.8290227293147959,30,0.715694824682307,11
1221,9057,0.8302734733826678,33,0.7598584504279509,15
1222,9058,0.9334109848765493,33,0.8573556908365801,10
1223,9059,0.819009946789426,32,0.6597155237229038,10
1224,9060,0.8737450454450586,34,0.8193307565320765,10
1225,9061,0.9079663555011473,33,0.8403706092063978,9
1226,9063,0.826592515766352,74,0.7900079325258762,25
1227,9064,0.8157583055075966,33,0.6977276633704852,12
1228,9065,0.8746212243102153,33,0.7827277798019694,11
1229,9066,0.8166222656836704,34,0.7568916320736201,9
1230,9067,0.8104455503769882,43,0.7345302042004211,10
1231,9068,0.8798221433564755,70,0.7696782462168315,24
1232,9069,0.8224392435259419,34,0.738607753832927,13
1233,9070,0.8982449216238824,34,0.8112975917151023,10
1234,9071,0.8597719110575258,31,0.7894774585584657,19
1235,9072,0.8655653008888676,32,0.8395854176283665,11
1236,9073,0.8237291855908424,34,0.7377573496633808,17
1237,9074,0.8884105697760921,55,0.7815169309715744,10
1238,9075,0.8840879297345346,48,0.8213419352530646,23
1239,9076,0.8448060268532893,32,0.8061767200552381,10
1240,9078,0.8393329405121397,34,0.7570762645570224,11
1241,9079,0.903443819478002,44,0.8134927669503106,11
1242,9082,0.8664946609115753,32,0.7898089793826275,10
1243,9083,0.8863439454961141,33,0.8266378247835664,10
1244,9084,0.8645337906048616,34,0.8140711136777143,12
1245,9086,0.8452641362879352,33,0.7904877547246987,14
1246,9088,0.8430353886778634,34,0.7751813389390174,10
1247,9089,0.8745078192781932,33,0.8117381383943185,12
1248,9090,0.8876503091444239,34,0.8419878571074049,11
1249,9091,0.813488291125939,45,0.7311726743445177,10
1250,9092,0.8079458627480777,34,0.7733233750033923,13
1251,9093,0.8759474443121521,33,0.7767755675773753,12
1252,9094,0.8708558659743674,35,0.8255497484616944,10
1253,9095,0.8531863410797325,34,0.7733056007480843,10
1254,9096,0.8844999888282173,34,0.8385639960880124,14
1255,9097,0.8562051695707891,33,0.8449008444756286,22
1256,9098,0.8677718057793022,41,0.7812357291058989,11
1257,9100,0.884503553002019,32,0.8107549690909552,10
1258,9101,0.8456987736363042,33,0.7950394840155788,11
1259,9102,0.8294062082244428,32,0.8447473271281429,12
1260,9103,0.805761779781852,33,0.6398390118114442,10
1261,9105,0.8367447311764588,36,0.747835308369976,9
1262,9106,0.8880706678424519,34,0.7989786133086809,16
1263,9107,0.8858272520021881,56,0.8333866159886247,10
1264,9108,0.8735837354433893,33,0.8239334373397573,9
1265,9109,0.8835318745965649,32,0.7553215447404363,11
1266,9110,0.863001359615855,32,0.74028653410976,13
1267,9112,0.8543735055309031,34,0.8156013327727982,22
1268,9113,0.746400841278105,40,0.6821969151243118,10
1269,9114,0.9174914003196741,33,0.8608878686210408,12
1270,9115,0.7924677070245046,36,0.7513695887203384,13
1271,9116,0.8481241630639965,32,0.774200665399939,10
1272,9117,0.8447909751863631,33,0.7724600612946689,11
1273,9118,0.8089913934443241,33,0.7546574352271292,10
1274,9119,0.8720116218497977,33,0.7924171515378756,12
1275,9120,0.8243651098515894,46,0.742953371117465,21
1276,9121,0.8835630745753787,34,0.8783287603437796,13
1277,9123,0.8424581257865923,34,0.7520837983236253,12
1278,9125,0.8315186006465343,33,0.738365174769227,15
1279,9127,0.8495199683295872,33,0.7383580089879885,17
1280,9128,0.8942518887920887,33,0.8073177624863703,11
1281,9130,0.8689736484471562,33,0.847155255643264,10
1282,9131,0.9026075983202932,33,0.858149076040831,11
1283,9132,0.8535322362179568,33,0.8178941798660604,10
1284,9133,0.9016246548218143,34,0.8356534230653124,10
1285,9134,0.8855594216242831,34,0.8068418668813355,13
1286,9135,0.8774691018370888,34,0.7569095855968282,13
1287,9137,0.837613295278308,34,0.7639252603264878,10
1288,9138,0.8711132444714664,33,0.819879546163082,10
1289,9139,0.8779294538117351,33,0.7884780789935637,11
1290,9140,0.8697586729081344,56,0.7786358892354424,15
1291,9141,0.8921737975197012,59,0.8485766214707127,10
1292,9142,0.8376224084740358,92,0.8044944503970293,29
1293,9143,0.7998454109731212,33,0.7201411154290249,10
1294,9145,0.8520153545512703,45,0.8023801823849056,10
1295,9147,0.8329073291979144,32,0.7648563841381861,13
1296,9150,0.7462685321969285,34,0.7327822697709144,12
1297,9151,0.8434551058078195,31,0.7675204179739499,14
1298,9152,0.8970201052051914,33,0.8229246137170598,10
1299,9153,0.8752208303929354,34,0.8064170585040557,17
1300,9155,0.844983533826575,47,0.8122622979988662,10
1301,9157,0.8214966800963301,34,0.8222490909941458,12
1302,9158,0.8360116595050129,34,0.7707993629967105,15
1303,9159,0.8410803336637293,33,0.7503772945791213,18
1304,9160,0.8735092247756037,32,0.8230932941946284,9
1305,9162,0.809416105046229,34,0.7755013874889102,13
1306,9163,0.8393141505496419,38,0.7648725176427643,12
1307,9165,0.8036493663656543,34,0.7479697317802354,11
1308,9166,0.8611741776880066,37,0.80266906635333,12
1309,9167,0.7905338252886092,80,0.6985072551485767,20
1310,9168,0.8825515131973527,34,0.8198747844212418,10
1311,9169,0.8483172769880684,34,0.7182534421076033,11
1312,9170,0.8730051825435503,33,0.788997643709642,12
1313,9171,0.854106512343789,34,0.8010538686435449,10
1314,9172,0.8321277345115795,31,0.7061892769327209,12
1315,9174,0.8302032509217564,34,0.7727596904917902,10
1316,9175,0.8638340780170808,33,0.8115312444506214,10
1317,9176,0.8521157667581456,33,0.7872339953269435,13
1318,9177,0.775533426419075,33,0.6867945237305553,10
1319,9179,0.8232533716623885,34,0.7468082912768631,19
1320,9180,0.8211968652856426,34,0.7571524387126385,18
1321,9181,0.8811518165852846,34,0.8487082493133045,15
1322,9183,0.9142641942638267,33,0.8149522447018407,13
1323,9184,0.8815896584753983,31,0.8138781905261099,9
1324,9185,0.8803202343875453,34,0.7912861076218756,11
1325,9186,0.8463821580997846,44,0.7792350578484237,11
1326,9187,0.8594910623415069,37,0.7910540090900332,26
1327,9188,0.8376118270931087,34,0.7594020106782524,10
1328,9190,0.8519146843261798,33,0.7545224405105602,10
1329,9191,0.8442515631884655,31,0.782776363360123,13
1330,9192,0.8073912451557165,34,0.6734518740250741,11
1331,9193,0.775533426419075,36,0.6867945237305553,18
1332,9194,0.9075877704771627,41,0.8515872888856882,11
1333,9197,0.8881208620755751,33,0.8562473646607326,12
1334,9198,0.8411661370728508,34,0.8119306688674912,13
1335,9202,0.8616403036366826,33,0.791270515222985,13
1336,9203,0.9072189172774006,33,0.8321647265219633,13
1337,9204,0.8882657958309936,34,0.8164585439516338,15
1338,9205,0.8268593656246825,35,0.756866410035556,14
1339,9206,0.8251780344303288,33,0.7251564350229425,13
1340,9207,0.8665283127877627,33,0.7705279125477688,12
1341,9208,0.9185377260241198,34,0.834012041543865,12
1342,9209,0.8458226835595289,33,0.8023472526722126,12
1343,9210,0.9140642551748204,37,0.8550217598822003,10
1344,9211,0.8698886003074755,33,0.7951322383615084,12
1345,9212,0.8699979298019694,44,0.8158980854184437,13
1346,9213,0.8522860137433025,68,0.7716933033656312,22
1347,9214,0.8671969818935812,33,0.7803098338236034,10
1348,9215,0.7602396895257105,32,0.6964396800273912,13
1349,9216,0.8880769362491058,32,0.8075116903495533,14
1350,9217,0.8005173608673346,35,0.7426003127074587,21
1351,9218,0.8351262216650536,33,0.7461535524371389,13
1352,9219,0.8017220483170062,33,0.7149967240076245,21
1353,9220,0.8230543537446954,33,0.7471968045118507,11
1354,9221,0.8639368538204373,34,0.7994815559424603,12
1355,9222,0.8555540456829765,43,0.7991167504049177,16
1356,9223,0.8685503086372387,33,0.7872797360812422,12
1357,9224,0.8897211832352788,34,0.8028240603144194,14
1358,9225,0.8444822840259305,34,0.7744127853808315,13
1359,9226,0.8266062172720917,34,0.7336353816591333,12
1360,9227,0.8511126021661849,37,0.7470526757842977,9
1361,9228,0.8929237694800491,33,0.8244755890150193,10
1362,9229,0.7725011069823253,33,0.726024916262981,15
1363,9230,0.8423248856285104,33,0.7623434726459468,10
1364,9231,0.8335108835488332,47,0.7956641557913605,10
1365,9232,0.8567659966192056,33,0.8227836419429709,12
1366,9234,0.8574910069664002,48,0.7934026048435683,14
1367,9235,0.873590291823553,32,0.8089163122443219,14
1368,9236,0.833496815027861,32,0.7831695825589061,20
1369,9239,0.8248526555061126,50,0.7464084919517842,15
1370,9240,0.8939971741129112,53,0.8390162145056298,16
1371,9241,0.8485702109055959,34,0.8059476522751056,10
1372,9242,0.8474494662858882,34,0.772013538820426,10
1373,9243,0.8854571013758995,34,0.8197912216633035,14
1374,9245,0.8029328684177468,34,0.7613116719360207,12
1375,9246,0.8506048031035277,34,0.7763834848006486,9
1376,9247,0.8328007124402851,52,0.750308538311552,11
1377,9248,0.8698482721942831,34,0.8629276838335064,13
1378,9249,0.906805304918453,32,0.8242841796515632,12
1379,9250,0.7493971606698184,31,0.6875619545991745,9
1380,9251,0.9024012477935942,32,0.7857240126950819,17
1381,9252,0.9133121092085668,34,0.8629821325435751,10
1382,9253,0.894792718817287,32,0.7951103907636443,13
1383,9254,0.870632969125744,34,0.7667437474665656,12
1384,9255,0.8998869126251111,33,0.835300425087575,11
1385,9256,0.7384145746350528,33,0.656783194109527,10
1386,9257,0.8721810039796594,41,0.8078498614570839,12
1387,9258,0.8177243221641172,52,0.7560963292330188,13
1388,9259,0.8101325636904851,33,0.7224699007790185,15
1389,9260,0.8483173365927131,33,0.7182534421076033,10
1390,9261,0.8777535514857471,33,0.8356650223382424,15
1391,9262,0.8673392730616657,47,0.8632313594296461,16
1392,9263,0.9019325231967226,33,0.8234718093790458,13
1393,9266,0.8069467252070732,35,0.7283990442941457,11
1394,9268,0.8503918238275228,32,0.7880842832686176,17
1395,9269,0.8928185230122812,33,0.8737971965144532,9
1396,9270,0.842213538325444,33,0.7563021736596356,18
1397,9271,0.8586166446594805,34,0.8331088782377667,14
1398,9273,0.8607475098348368,47,0.7885354211769557,13
1399,9275,0.7634621535534363,34,0.7355192450303403,15
1400,9276,0.8676008728532631,33,0.7785426283876434,10
1401,9277,0.8312593017625203,33,0.7951663076547639,9
1402,9278,0.8532063688655088,34,0.7890065731075393,11
1403,9280,0.8713089152259985,34,0.7886202154381599,12
1404,9282,0.8417421224555792,35,0.7501309743259136,14
1405,9283,0.885882284365527,37,0.8112424496572681,13
1406,9284,0.8923144990780305,32,0.8160611747758523,13
1407,9288,0.8784567512530789,34,0.7718483520435512,16
1408,9289,0.9039914286975067,34,0.8266040462060812,10
1409,9290,0.8546384666276784,32,0.8274691229592374,12
1410,9291,0.8348397668528134,57,0.7902122173661407,24
1411,9292,0.875876105157999,34,0.8237990678148703,9
1412,9293,0.835459155880744,34,0.7804981002345147,12
1413,9294,0.8814348499942769,34,0.7880592805393168,10
1414,9295,0.8203301587079529,34,0.7746641227528247,10
1415,9296,0.8436991174820703,32,0.8204583395620079,18
1416,9297,0.8173790195469401,32,0.771019596022956,18
1417,9298,0.8887799993023748,48,0.8087517307836194,11
1418,9299,0.8049045512966293,35,0.7653630781746507,13
1419,9300,0.8472068964278037,33,0.7708310679737715,12
1420,9301,0.8625772234365296,34,0.8083786655370448,14
1421,9302,0.8572726817303966,34,0.7615440559389913,17
1422,9303,0.8532226598815293,58,0.7649871628928613,16
1423,9304,0.8331203002896423,32,0.8228351755341646,16
1424,9305,0.7848657071823129,34,0.6888299035338716,12
1425,9307,0.8699506498222125,34,0.8368030790635956,14
1426,9309,0.8880706678424519,33,0.7989786133086809,11
1427,9310,0.8563336440327916,38,0.7432014661550828,12
1428,9311,0.8395697632478698,33,0.7612118759203085,12
1429,9312,0.8754343131968663,34,0.8410443386470208,12
1430,9313,0.8671222392868843,34,0.8222237615759537,10
1431,9315,0.8805793547247501,32,0.8077942516871313,13
1432,9316,0.8210798858196622,32,0.6903228561566292,15
1433,9317,0.8273801208826969,54,0.8103173087445229,16
1434,9318,0.8618373052725162,54,0.8205631631144576,13
1435,9319,0.8399766336232926,34,0.7886035954777989,10
1436,9321,0.8863727025277559,32,0.8087569357303313,10
1437,9322,0.87882215356487,33,0.7944912105433375,10
1438,9323,0.8254276436225996,32,0.772035555552662,12
1439,9324,0.8591762149286954,42,0.7908675081181049,9
1440,9327,0.8816113788740091,48,0.8383951932678457,12
1441,9328,0.8830386982181145,33,0.8001362093467785,11
1442,9329,0.8450353150344337,34,0.7632354431517937,11
1443,9330,0.7734887690396981,33,0.699423812073093,10
1444,9331,0.8468546225960036,34,0.7535261848004046,11
1445,9333,0.8694256263349354,34,0.8203834595222309,11
1446,9334,0.8423693862539635,82,0.8029002327441801,15
1447,9335,0.8619967456367745,33,0.7905297410788994,10
1448,9337,0.8258982710858715,58,0.7700068805995138,11
1449,9339,0.8372764069976345,33,0.7923383031602211,12
1450,9341,0.8372518696668698,38,0.7843108959078406,11
1451,9342,0.8375620444313304,34,0.7511341591891023,21
1452,9343,0.8307687524632258,34,0.7777254561686913,13
1453,9344,0.8047018115526556,34,0.7476119936847545,10
1454,9345,0.8617544609823462,34,0.8502692396992793,15
1455,9347,0.8810945212844288,32,0.8355982754192549,13
1456,9348,0.870089404048656,34,0.834372845564193,10
1457,9349,0.8450428278264799,35,0.742370820071516,11
1458,9350,0.9016850267154107,33,0.8412260115959731,12
1459,9353,0.9086141228578951,33,0.8458909559439602,12
1460,9354,0.8458463224579011,33,0.7747455825616225,13
1461,9356,0.9090202477481308,33,0.84223886572403,15
1462,9357,0.8751047092403293,34,0.791251452200004,10
1463,9358,0.8734137290981785,32,0.7990323014437746,10
1464,9359,0.856707375184709,40,0.783845855420213,12
1465,9360,0.8501838014273431,33,0.7625353888469428,11
1466,9361,0.820715510077976,55,0.7571595022321664,20
1467,9362,0.7939276895521804,35,0.7593540016009699,10
1468,9365,0.8526651963601373,60,0.7523688372887793,15
1469,9366,0.852643432237072,33,0.7738910720388537,10
1470,9367,0.7755333966167526,45,0.6867945237305553,11
1471,9368,0.7608980628814026,31,0.708570178606059,15
1472,9369,0.8894621342149709,45,0.8307530863822675,16
1473,9370,0.9005769620321835,34,0.8316395650011977,14
1474,9371,0.8789458319886172,44,0.7875787843472443,9
1475,9372,0.9074606269529886,33,0.819880411416548,10
1476,9373,0.8861121430325826,35,0.826605280647519,9
1477,9374,0.8323327795982357,32,0.7706003314920776,14
1478,9375,0.882665261935359,32,0.8312688324716442,9
1479,9376,0.8004945298631874,34,0.6920245015134289,14
1480,9377,0.8734676326688784,34,0.8108370032622445,15
1481,9379,0.8842151888016303,34,0.7745595162604465,11
1482,9380,0.8292145139906422,43,0.7327359147031097,10
1483,9381,0.8670494902372621,33,0.8108916807869946,11
1484,9382,0.8536732931773605,47,0.7958890472228394,10
1485,9385,0.8625653583553732,33,0.8030476781480953,13
1486,9386,0.8245605889319317,33,0.7383008733826815,11
1487,9387,0.8625171370846844,33,0.7785414701727157,10
1488,9388,0.8790541865378432,33,0.8604968837537482,14
1489,9389,0.8742954195063968,33,0.7922063869116827,20
1490,9390,0.8336919345214469,34,0.7352430573546538,11
1491,9391,0.9058002548117502,33,0.8553772549159421,10
1492,9392,0.8531397422885498,33,0.8181893696102905,10
1493,9393,0.833662382966539,32,0.7655079340726287,10
1494,9394,0.8699609459811543,32,0.8065229397011278,12
1495,9395,0.8411206953011201,33,0.8427495977644437,10
1496,9396,0.8720218341749113,34,0.7497841335385721,10
1497,9397,0.8448222395054363,32,0.7518201067009729,19
1498,9398,0.8721714582485522,55,0.8443509740386129,11
1499,9399,0.87173825391157,41,0.8113951561874286,15
1500,9400,0.8644659166115541,47,0.7827630812297798,10
1501,9402,0.8438476015297126,33,0.755172664783281,15
1502,9403,0.7886721537108021,33,0.7381705216710729,12
1503,9404,0.870000678826876,33,0.7641623682342134,10
1504,9405,0.8682919227557379,32,0.7619228160311311,12
1505,9406,0.7945580616625859,32,0.7192545701514527,10
1506,9407,0.8921102027561574,46,0.8280471094875571,13
1507,9408,0.8435946688427842,33,0.7514562998613057,10
1508,9409,0.8200200434709972,32,0.7305819297931438,14
1509,9412,0.9079880679591963,74,0.8274499301232922,20
1510,9414,0.8546893851412511,33,0.7980848285113749,9
1511,9415,0.8597972683144048,58,0.8107981342857531,24
1512,9416,0.8905829419730014,33,0.7616121983238875,11
1513,9417,0.8282496325435742,33,0.7670419137945846,12
1514,9419,0.8906664933693107,33,0.7819220036564997,18
1515,9420,0.8455988323515007,33,0.7736616438976509,17
1516,9421,0.8709209215841275,33,0.7674393750536911,11
1517,9422,0.8098055316159506,33,0.7859016440171459,10
1518,9423,0.8562351941128888,41,0.8073938074153316,15
1519,9424,0.8582542641783484,41,0.7906615557660477,10
1520,9425,0.8375585640330028,42,0.7808244524831693,14
1521,9426,0.8764452021690672,60,0.8308058296127497,19
1522,9427,0.8186715389002661,32,0.7909752442042105,11
1523,9428,0.8066573992033546,35,0.7610677011655889,14
1524,9430,0.8757877251839374,34,0.8253084005083658,12
1525,9431,0.8708516001897131,34,0.8030543290424026,10
1526,9432,0.8316291672637879,34,0.767283417262222,15
1527,9433,0.8756964635210222,33,0.8294044557488641,15
1528,9434,0.8625921363489251,33,0.7740268252686671,15
1529,9435,0.8574376363567143,32,0.7825883218539125,12
1530,9437,0.8807731886425066,34,0.8154770501439184,10
1531,9438,0.8815243876182572,32,0.8390334887717439,9
1532,9439,0.8962322755760155,33,0.8727275890253252,11
1533,9440,0.8557883998549258,64,0.7652160744135537,17
1534,9441,0.8241122874566633,34,0.7906163863330881,9
1535,9443,0.8850351760684132,32,0.8156461155680663,12
1536,9445,0.9014505259284941,33,0.8395153341342382,15
1537,9446,0.8496911050336547,54,0.7792252589267137,13
1538,9448,0.8533722984416782,43,0.7744698693641641,16
1539,9449,0.8715400889604829,38,0.7854828263596417,11
